username,review_date,movie_title,movie_slug,score,helpful_responses,total_responses
Inlikeflynn,2014-06-08,Ice Age,/movie/ice-age,7,0,0
Inlikeflynn,2014-06-08,Lady in the Water,/movie/lady-in-the-water,6,0,0
Inlikeflynn,2014-06-08,Godzilla,/movie/godzilla-2014,5,0,0
Inlikeflynn,2014-06-08,Star Wars: Episode I - The Phantom Menace,/movie/star-wars-episode-i---the-phantom-menace,4,0,1
Inlikeflynn,2014-06-07,The Last Airbender,/movie/the-last-airbender,3,0,0
Inlikeflynn,2014-06-07,The Happening,/movie/the-happening,3,0,0
Inlikeflynn,2014-06-07,Alone in the Dark,/movie/alone-in-the-dark,2,1,1
Inlikeflynn,2014-06-07,X-Men: First Class,/movie/x-men-first-class,8,0,0
Inlikeflynn,2014-06-07,Pacific Rim,/movie/pacific-rim,7,0,0
Inlikeflynn,2014-06-07,The Lone Ranger,/movie/lone-ranger,4,0,0
Inlikeflynn,2014-06-06,Toy Story 3,/movie/toy-story-3,7,0,0
Inlikeflynn,2014-06-06,The Amazing Spider-Man 2,/movie/the-amazing-spider-man-2,6,0,0
Inlikeflynn,2013-11-30,Frozen,/movie/frozen-2013,9,2,7
InsanityOnABun,2012-12-21,Michael Clayton,/movie/michael-clayton,8,1,1
InsanityOnABun,2012-12-21,The Informant!,/movie/the-informant!,6,0,0
InsanityOnABun,2012-12-21,No Country for Old Men,/movie/no-country-for-old-men,9,0,0
InsanityOnABun,2012-12-21,District 9,/movie/district-9,9,0,0
InsanityOnABun,2012-12-18,V for Vendetta,/movie/v-for-vendetta,7,0,0
InsanityOnABun,2012-12-18,Scary Movie,/movie/scary-movie,7,0,0
InsanityOnABun,2012-12-18,The Hobbit: An Unexpected Journey,/movie/the-hobbit-an-unexpected-journey,8,1,3
insert_here,2013-12-28,American Hustle,/movie/american-hustle,1,7,16
insert_here,2013-09-20,Riddick,/movie/riddick,0,3,8
insert_here,2011-03-25,Paul,/movie/paul,1,2,9
insert_here,2010-12-28,How Do You Know,/movie/how-do-you-know,0,2,2
InspectorJ,2015-04-07,Spirited Away,/movie/spirited-away,10,0,0
InspectorJ,2015-01-04,The Green Mile,/movie/the-green-mile,10,0,0
InspectorJ,2014-12-30,The Imitation Game,/movie/the-imitation-game,10,2,6
InspectorJ,2014-12-30,The Hobbit: The Battle of the Five Armies,/movie/the-hobbit-the-battle-of-the-five-armies,6,1,2
InspectorJ,2014-04-18,Gravity,/movie/gravity,9,0,0
InspectorJ,2014-04-18,Rio 2,/movie/rio-2,7,0,1
InspectorJ,2014-03-01,Cloudy with a Chance of Meatballs 2,/movie/cloudy-with-a-chance-of-meatballs-2,6,0,0
InspectorJ,2013-10-03,Ratatouille,/movie/ratatouille,8,0,0
InspectorJ,2013-10-02,Open Season,/movie/open-season,7,0,0
InspectorJ,2013-09-30,Bolt,/movie/bolt,8,0,0
InspectorJ,2013-09-01,Bridge to Terabithia,/movie/bridge-to-terabithia,10,0,0
InspectorJ,2013-07-30,Oz the Great and Powerful,/movie/oz-the-great-and-powerful,6,0,0
InspectorJ,2013-07-20,Monsters University,/movie/monsters-university,6,0,0
InspectorJ,2013-05-18,Les Miserables,/movie/les-miserables,10,0,0
InspectorJ,2013-04-20,Rio,/movie/rio,9,0,0
InspectorJ,2013-04-20,The Road to El Dorado,/movie/the-road-to-el-dorado,8,0,0
InspectorJ,2013-04-19,Wreck-It Ralph,/movie/wreck-it-ralph,10,1,1
InspectorJ,2013-04-19,Brave,/movie/brave,7,2,3
InspectorJ,2013-04-19,Tangled,/movie/tangled,8,1,1
InspectorJ,2013-04-19,Anastasia,/movie/anastasia,8,0,0
InspectorJ,2012-08-08,Fantasia/2000,/movie/fantasia2000,10,0,0
Instrumental,2015-02-21,Boyhood,/movie/boyhood,2,0,0
InterestGuy,2015-03-07,Whiplash,/movie/whiplash,10,1,1
ipiap,2013-07-22,Ratatouille,/movie/ratatouille,1,0,3
Iqbal,2011-07-09,The Beach,/movie/the-beach,9,0,0
Iqbal,2011-03-09,The Karate Kid,/movie/karatekid,4,0,2
Iqbal,2011-03-09,Shutter Island,/movie/shutter-island,5,0,1
Iqbal,2011-01-27,Scott Pilgrim vs. the World,/movie/scott-pilgrim-vs-the-world,3,2,5
Iqbal,2011-01-21,Inception,/movie/inception,3,0,2
Iqbal,2011-01-21,Toy Story 3,/movie/toy-story-3,9,0,0
Iqbal,2011-01-11,Avatar,/movie/avatar,10,0,1
IrinaAvtsin,2011-04-08,My Perestroika,/movie/my-perestroika,10,4,5
ironflute,2014-02-19,The World's End,/movie/the-worlds-end,8,0,0
ironflute,2014-02-16,12 Years a Slave,/movie/12-years-a-slave,4,1,6
IronManiac,2015-02-17,Blue Is the Warmest Color,/movie/blue-is-the-warmest-color,0,0,1
IronManiac,2014-07-28,Hercules,/movie/hercules,10,4,9
IronManiac,2013-06-14,Man of Steel,/movie/man-of-steel,10,21,32
IronManiac,2013-05-12,Iron Man 3,/movie/iron-man-3,0,2,3
Isaac_adhd,2013-02-04,The Gatekeepers,/movie/the-gatekeepers,10,3,3
Isaac_adhd,2012-09-03,The Dark Knight Rises,/movie/the-dark-knight-rises,0,11,29
Isaac_adhd,2012-08-08,Pulp Fiction,/movie/pulp-fiction,10,0,0
Isaac_adhd,2012-08-08,Inception,/movie/inception,0,7,20
Isaac_adhd,2012-08-08,Saw,/movie/saw,10,11,12
Isaac_adhd,2012-08-03,Titanic,/movie/titanic,10,1,1
Isaac_adhd,2012-08-03,Avatar,/movie/avatar,9,2,3
Isaac_adhd,2012-08-03,The Imaginarium of Doctor Parnassus,/movie/the-imaginarium-of-doctor-parnassus,10,2,2
IsaacBerry,2013-11-23,Gravity,/movie/gravity,10,1,1
Iskaaa,2012-01-18,Spirited Away,/movie/spirited-away,10,0,0
island,2012-01-21,It's Kind of a Funny Story,/movie/its-kind-of-a-funny-story,9,0,0
island,2012-01-21,Iron Man 2,/movie/iron-man-2,7,0,0
island,2012-01-21,Inside Job,/movie/inside-job,7,0,0
island,2012-01-21,Cowboys & Aliens,/movie/cowboys-aliens,5,1,1
island,2012-01-21,Avatar,/movie/avatar,2,0,0
island,2011-12-09,13,/movie/13,2,1,2
island,2011-12-09,Green Zone,/movie/green-zone,7,0,0
island,2011-12-09,Gamer,/movie/gamer,3,2,2
island,2011-12-09,G.I. Joe: The Rise of Cobra,/movie/gi-joe-the-rise-of-cobra,3,1,1
island,2011-12-09,Irreversible,/movie/irreversible,5,0,0
Island7,2010-10-09,The Social Network,/movie/the-social-network,9,2,6
Island7,2010-09-23,Easy A,/movie/easy-a,9,0,0
Island7,2010-08-28,The Switch,/movie/the-switch,9,0,0
Island7,2010-08-22,The Other Guys,/movie/the-other-guys,7,5,6
Island7,2010-08-18,License to Wed,/movie/license-to-wed,8,0,1
Island7,2010-08-17,Contact,/movie/contact,10,4,4
Island7,2010-08-17,Iron Man 2,/movie/iron-man-2,7,0,0
Island7,2010-08-17,Get Him to the Greek,/movie/get-him-to-the-greek,8,1,1
Island7,2010-08-17,Couples Retreat,/movie/couples-retreat,3,0,0
Island7,2010-08-17,Inception,/movie/inception,10,0,1
Island7,2010-08-17,Dinner for Schmucks,/movie/dinner-for-schmucks,9,0,1
island,2011-10-15,Inglourious Basterds,/movie/inglourious-basterds,10,0,1
island,2011-10-15,Up in the Air,/movie/up-in-the-air,8,0,0
island,2011-10-15,Wanted,/movie/wanted,4,2,2
island,2011-10-14,The Misfortunates,/movie/the-misfortunates,7,0,0
island,2011-08-31,Idiocracy,/movie/idiocracy,5,0,1
island,2011-08-31,Sucker Punch,/movie/sucker-punch,3,0,0
Issu,2014-01-13,The Butterfly Effect,/movie/the-butterfly-effect,9,0,1
Issu,2013-11-28,Gravity,/movie/gravity,10,0,0
Issu,2013-11-28,The East,/movie/the-east,6,0,0
Issu,2013-11-19,Prisoners,/movie/prisoners,5,0,1
istroller2010,2010-11-15,The Social Network,/movie/the-social-network,10,1,3
Itai,2014-11-09,About Time,/movie/about-time,9,0,0
Itai,2014-09-06,Boyhood,/movie/boyhood,3,0,4
Itchy,2012-12-11,The Hurt Locker,/movie/the-hurt-locker,0,2,4
Itchy,2012-12-08,Life of Pi,/movie/life-of-pi,10,0,1
Itchy,2012-11-25,Skyfall,/movie/skyfall,0,1,2
iTheViewer,2014-11-14,Interstellar,/movie/interstellar,5,1,4
iTheViewer,2013-11-11,All Is Lost,/movie/all-is-lost,5,1,1
iTheViewer,2013-01-21,Zero Dark Thirty,/movie/zero-dark-thirty,5,2,3
iTheViewer,2012-11-01,Cloud Atlas,/movie/cloud-atlas,10,3,5
iTheViewer,2012-09-30,The Master,/movie/the-master,0,1,3
iTheViewer,2011-12-31,Tinker Tailor Soldier Spy,/movie/tinker-tailor-soldier-spy,0,7,13
itriphard,2013-07-14,Iron Man 3,/movie/iron-man-3,10,0,0
itriphard,2013-07-14,WALL-E,/movie/wall-e,10,0,0
itriphard,2013-07-14,The Lone Ranger,/movie/lone-ranger,10,1,2
itriphard,2013-07-14,Frances Ha,/movie/frances-ha,10,0,3
itsabhinav123,2013-10-10,Gravity,/movie/gravity,8,1,1
itsthecritic,2014-04-24,Gravity,/movie/gravity,7,0,0
itsthecritic,2014-04-24,The Secret Life of Walter Mitty,/movie/the-secret-life-of-walter-mitty,10,0,0
itsthecritic,2014-04-22,The Nut Job,/movie/the-nut-job,2,0,0
itz_giological,2011-06-02,Kung Fu Panda 2,/movie/kung-fu-panda-2,9,0,0
itz_giological,2011-06-02,Insidious,/movie/insidious,7,0,3
itz_giological,2011-05-23,The Karate Kid,/movie/karatekid,7,0,0
itz_giological,2011-05-23,Toy Story 3,/movie/toy-story-3,10,0,0
itz_giological,2011-05-23,The Last Airbender,/movie/the-last-airbender,1,0,0
itz_giological,2011-05-23,District 9,/movie/district-9,10,0,0
itz_giological,2011-05-23,Swept Away,/movie/swept-away,2,1,1
itz_giological,2011-05-23,Cloverfield,/movie/cloverfield,8,0,0
itz_giological,2011-05-23,Orphan,/movie/orphan,5,0,1
itz_giological,2011-05-23,The House of the Devil,/movie/the-house-of-the-devil,7,1,1
itz_giological,2011-05-23,Case 39,/movie/case-39,3,0,0
itz_giological,2011-05-23,Easy A,/movie/easy-a,9,0,0
itz_giological,2011-05-23,Cloudy with a Chance of Meatballs,/movie/cloudy-with-a-chance-of-meatballs,7,0,0
itz_giological,2011-05-23,Frozen,/movie/frozen,6,0,1
itz_giological,2011-05-23,The September Issue,/movie/the-september-issue,9,0,0
itz_giological,2011-05-23,Clash of the Titans,/movie/clash-of-the-titans,2,0,1
itz_giological,2011-05-23,Napoleon Dynamite,/movie/napoleon-dynamite,9,0,0
itz_giological,2011-05-23,Black Swan,/movie/black-swan,10,1,2
itz_giological,2011-05-23,The Social Network,/movie/the-social-network,10,0,0
iusaneime,2011-02-20,Spirited Away,/movie/spirited-away,10,0,0
iVaughtTV,2012-07-28,The Dark Knight Rises,/movie/the-dark-knight-rises,10,1,2
iVaughtTV,2012-07-18,Wrath of the Titans,/movie/clash-of-the-titans-2,3,0,0
iVaughtTV,2012-07-18,21 Jump Street,/movie/21-jump-street,8,0,1
iVaughtTV,2012-07-18,This Means War,/movie/this-means-war,5,0,0
iVaughtTV,2012-07-17,The Social Network,/movie/the-social-network,10,0,0
iVaughtTV,2012-07-17,The Hunger Games,/movie/the-hunger-games,8,0,0
iVaughtTV,2012-07-17,The Amazing Spider-Man,/movie/the-amazing-spider-man,9,0,1
iVaughtTV,2012-07-17,The Avengers,/movie/the-avengers-2012,9,0,2
iVaughtTV,2012-07-17,The Dictator,/movie/the-dictator,5,0,0
iVaughtTV,2012-07-17,Battleship,/movie/battleship,6,2,5
iVaughtTV,2012-07-17,Prometheus,/movie/prometheus,8,0,1
iVaughtTV,2012-07-17,Ted,/movie/ted,8,0,1
iVaughtTV,2012-07-17,The Dark Knight,/movie/the-dark-knight,10,0,0
iVaughtTV,2012-07-17,Batman Begins,/movie/batman-begins,9,0,0
J-Force,2013-12-11,Gravity,/movie/gravity,10,0,1
J-Force,2013-12-11,This Is the End,/movie/this-is-the-end,7,0,0
J-Force,2013-06-16,Man of Steel,/movie/man-of-steel,8,6,8
J-Force,2013-06-12,The Last Airbender,/movie/the-last-airbender,2,0,0
J-Force,2013-06-12,The Dark Knight Rises,/movie/the-dark-knight-rises,9,0,1
J-Force,2013-06-11,Star Wars: Episode V - The Empire Strikes Back,/movie/star-wars-episode-v---the-empire-strikes-back,10,0,0
J-Force,2013-06-11,Star Wars: Episode IV - A New Hope,/movie/star-wars-episode-iv---a-new-hope,10,0,0
J-Force,2013-06-09,The Avengers,/movie/the-avengers-2012,9,0,0
J-Force,2013-06-09,Olympus Has Fallen,/movie/olympus-has-fallen,7,0,1
J-Force,2013-06-07,Star Trek Into Darkness,/movie/star-trek-into-darkness,8,0,0
J-Force,2013-06-07,Iron Man 3,/movie/iron-man-3,7,0,0
J-Shap,2011-10-10,Drive,/movie/drive,9,3,6
J-Shap,2011-10-10,Melinda and Melinda,/movie/melinda-and-melinda,5,0,0
J-Shap,2011-10-10,Anything Else,/movie/anything-else,2,0,0
J-Shap,2011-10-07,Abduction,/movie/abduction,2,0,0
J-Shap,2011-10-07,Captain America: The First Avenger,/movie/captain-america-the-first-avenger,7,0,0
J-Shap,2011-10-07,Van Helsing,/movie/van-helsing,2,0,1
J-Shap,2011-10-02,Catwoman,/movie/catwoman,1,0,0
J-Shap,2011-09-17,Hollywood Ending,/movie/hollywood-ending,3,0,1
J-Shap,2011-09-16,Good Luck Chuck,/movie/good-luck-chuck,0,2,2
J-Shap,2011-09-10,Sin City,/movie/sin-city,7,1,1
J-Shap,2011-09-01,The Curse of the Jade Scorpion,/movie/the-curse-of-the-jade-scorpion,4,0,0
J-Shap,2011-09-01,Small Time Crooks,/movie/small-time-crooks,5,0,0
J-Shap,2011-09-01,Sweet and Lowdown,/movie/sweet-and-lowdown,7,0,0
J-Shap,2011-09-01,Independence Day,/movie/independence-day,4,0,0
J-Shap,2011-08-29,Deuce Bigalow: Male Gigolo,/movie/deuce-bigalow-male-gigolo,3,1,1
J-Shap,2011-08-29,John Q,/movie/john-q,3,0,0
J-Shap,2011-08-29,A Walk to Remember,/movie/a-walk-to-remember,2,2,4
J-Shap,2011-08-29,Sideways,/movie/sideways,9,1,2
J-Shap,2011-08-28,Scott Pilgrim vs. the World,/movie/scott-pilgrim-vs-the-world,8,0,0
J-Shap,2011-08-28,Kick-Ass,/movie/kick-ass,4,1,1
J-Shap,2011-08-25,District 9,/movie/district-9,3,0,2
J-Shap,2011-08-25,Inland Empire,/movie/inland-empire,5,0,1
J-Shap,2011-08-25,Forrest Gump,/movie/forrest-gump,3,9,30
J-Shap,2011-08-25,Cast Away,/movie/cast-away,4,0,0
J-Shap,2011-08-25,Pan's Labyrinth,/movie/pans-labyrinth,10,4,5
J-Shap,2011-08-25,Tropic Thunder,/movie/tropic-thunder,7,0,0
J-Shap,2011-08-25,Crash,/movie/crash,7,0,1
J-Shap,2011-08-28,Battle: Los Angeles,/movie/battle-los-angeles,0,0,1
J-Shap,2011-08-28,Nowhere Boy,/movie/nowhere-boy,7,0,0
J-Shap,2011-08-28,Fright Night,/movie/fright-night,8,0,0
J-Shap,2011-08-28,The Curious Case of Benjamin Button,/movie/the-curious-case-of-benjamin-button,5,1,3
J-Shap,2011-08-28,Brokeback Mountain,/movie/brokeback-mountain,8,0,2
J-Shap,2011-08-28,Inglourious Basterds,/movie/inglourious-basterds,6,0,0
J-Shap,2011-08-28,Hulk,/movie/hulk,4,0,1
J-Shap,2011-08-28,Fargo,/movie/fargo,10,1,1
J-Shap,2011-08-28,X-Men: First Class,/movie/x-men-first-class,8,0,0
J-Shap,2011-08-28,Iron Man 2,/movie/iron-man-2,5,0,0
J-Shap,2011-08-28,Iron Man,/movie/iron-man,8,0,0
J-Shap,2011-08-28,Invictus,/movie/invictus,5,0,0
J-Shap,2011-08-28,Hollywood Homicide,/movie/hollywood-homicide,3,0,2
J-Shap,2011-08-28,Hot Tub Time Machine,/movie/hot-tub-time-machine,6,0,0
J-Shap,2011-08-28,Grown Ups,/movie/grown-ups,2,2,2
J-Shap,2011-08-27,Hancock,/movie/hancock,4,0,0
J-Shap,2011-08-27,Get Him to the Greek,/movie/get-him-to-the-greek,7,0,0
J-Shap,2011-08-27,Free Willy,/movie/free-willy,4,0,1
J-Shap,2011-08-27,Fantastic Mr. Fox,/movie/fantastic-mr-fox,8,0,0
J-Shap,2011-08-27,Gangs of New York,/movie/gangs-of-new-york,5,0,0
J-Shap,2011-08-27,The Social Network,/movie/the-social-network,10,0,0
J-Shap,2011-08-27,Frost/Nixon,/movie/frostnixon,5,0,1
J-Shap,2011-08-27,The Fountain,/movie/the-fountain,5,0,0
J-Shap,2011-08-27,The Fighter,/movie/the-fighter,8,0,0
J-Shap,2011-08-27,Daredevil,/movie/daredevil,4,1,6
J-Shap,2011-08-27,Click,/movie/click,3,1,1
J-Shap,2011-08-27,Chicago,/movie/chicago,5,1,1
J-Shap,2011-08-27,Quantum of Solace,/movie/quantum-of-solace,4,0,0
J-Shap,2011-08-27,Big Fish,/movie/big-fish,5,0,1
J-Shap,2011-08-27,Almost Famous,/movie/almost-famous,10,0,0
J-Shap,2011-08-27,Celebrity,/movie/celebrity,4,0,0
J-Shap,2011-08-27,Deconstructing Harry,/movie/deconstructing-harry,4,1,1
J-Shap,2011-08-27,Crimes and Misdemeanors,/movie/crimes-and-misdemeanors,9,0,0
J-Shap,2011-08-27,Hannah and Her Sisters,/movie/hannah-and-her-sisters,9,0,0
J-Shap,2011-08-27,The Purple Rose of Cairo,/movie/the-purple-rose-of-cairo,9,0,0
J-Shap,2011-08-27,Manhattan,/movie/manhattan,10,0,0
J-Shap,2011-08-27,The Tourist,/movie/the-tourist,3,1,1
J-Shap,2011-08-26,Defiance,/movie/defiance,5,0,0
J-Shap,2011-08-26,Paul Blart: Mall Cop,/movie/paul-blart-mall-cop,4,0,1
J-Shap,2011-08-26,All About Steve,/movie/all-about-steve,1,0,0
J-Shap,2011-08-26,Alice in Wonderland,/movie/alice-in-wonderland,4,0,0
J-Shap,2011-08-26,Adventureland,/movie/adventureland,8,0,0
J-Shap,2011-08-26,Accepted,/movie/accepted,5,0,0
J-Shap,2011-08-26,About a Boy,/movie/about-a-boy,7,0,0
J-Shap,2011-08-26,127 Hours,/movie/127-hours,9,0,0
J-Shap,2011-08-26,Garden State,/movie/garden-state,8,0,0
J-Shap,2011-08-26,300,/movie/300,4,2,5
J-Shap,2011-08-26,17 Again,/movie/17-again,3,0,0
J-Shap,2011-08-26,13 Assassins,/movie/13-assassins,8,0,0
J-Shap,2011-08-25,The Darjeeling Limited,/movie/the-darjeeling-limited,6,0,0
J-Shap,2011-08-25,Super 8,/movie/super-8,6,0,0
J-Shap,2011-08-25,Inception,/movie/inception,8,0,0
J-Shap,2011-08-25,Tangled,/movie/tangled,6,0,0
J-Shap,2011-08-25,The Passion of the Christ,/movie/the-passion-of-the-christ,1,3,6
J-Shap,2011-08-25,The Big Lebowski,/movie/the-big-lebowski,9,2,4
J-Shap,2011-08-25,Dazed and Confused,/movie/dazed-and-confused,9,0,0
J-Shap,2011-08-25,Green Lantern,/movie/green-lantern,3,0,0
J-Shap,2011-08-25,X-Men Origins: Wolverine,/movie/x-men-origins-wolverine,2,1,2
J-Shap,2011-08-25,The Spirit,/movie/the-spirit,1,0,0
J-Shap,2011-08-25,Mars Needs Moms,/movie/mars-needs-moms,3,1,1
J-Shap,2011-08-25,The Ugly Truth,/movie/the-ugly-truth,0,0,0
J-Shap,2011-08-25,Wing Commander: Space Will Never Be the Same,/movie/wing-commander-space-will-never-be-the-same,0,0,0
J-Shap,2011-08-25,Slumdog Millionaire,/movie/slumdog-millionaire,9,0,0
J-Shap,2011-08-25,Pirates of the Caribbean: On Stranger Tides,/movie/pirates-of-the-caribbean-on-stranger-tides,4,1,1
J-Shap,2011-08-25,Superman Returns,/movie/superman-returns,4,0,0
J-Shap,2011-08-25,Transformers: Revenge of the Fallen,/movie/transformers-revenge-of-the-fallen,0,2,2
J-Shap,2011-08-25,Lost in Translation,/movie/lost-in-translation,10,2,2
J-Shap,2011-08-25,X-Men,/movie/x-men,5,2,3
J-Shap,2011-08-25,American History X,/movie/american-history-x,3,4,11
J-Shap,2011-08-25,The Prestige,/movie/the-prestige,6,0,0
J-Shap,2011-08-25,Cars,/movie/cars,5,0,1
J-Shap,2011-08-25,The Last Airbender,/movie/the-last-airbender,1,0,0
J-Shap,2011-08-25,Eyes Wide Shut,/movie/eyes-wide-shut,5,1,4
J-Shap,2011-08-25,Moulin Rouge!,/movie/moulin-rouge!,2,1,4
J-Shap,2011-08-25,Bride Wars,/movie/bride-wars,0,0,0
J-Shap,2011-08-25,Avatar,/movie/avatar,3,0,0
J-Shap,2011-08-25,Billy Elliot,/movie/billy-elliot,7,0,0
J-Shap,2011-08-25,The Usual Suspects,/movie/the-usual-suspects,4,0,1
J-Shap,2011-08-25,Black Swan,/movie/black-swan,9,0,0
J-Shap,2011-08-25,Gladiator,/movie/gladiator,5,0,2
j1train,2015-03-27,While We're Young,/movie/while-were-young,8,1,1
j1train,2015-03-08,Still Alice,/movie/still-alice,7,0,0
j1train,2015-02-21,"Two Days, One Night",/movie/two-days-one-night,7,0,0
j1train,2015-02-17,Fifty Shades of Grey,/movie/fifty-shades-of-grey,5,3,5
j1train,2015-02-15,The One I Love,/movie/the-one-i-love,8,0,0
j1train,2015-02-01,The Babadook,/movie/the-babadook,9,0,1
j1train,2015-01-15,Obvious Child,/movie/obvious-child,8,0,1
j1train,2015-01-05,Pride,/movie/pride-2014,7,1,1
j1train,2015-01-04,Whiplash,/movie/whiplash,8,2,3
j1train,2015-01-02,Hunger,/movie/hunger,8,0,0
j1train,2015-01-02,12 Years a Slave,/movie/12-years-a-slave,10,0,0
j1train,2015-01-02,Selma,/movie/selma,9,2,5
j1train,2014-12-22,The Guest,/movie/the-guest,7,4,4
j1train,2014-11-16,Beyond the Lights,/movie/beyond-the-lights,3,0,2
j3015,2015-03-17,Birdman or (The Unexpected Virtue of Ignorance),/movie/birdman-or-the-unexpected-virtue-of-ignorance,10,0,0
j3015,2015-01-29,Wild,/movie/wild,6,1,1
j30,2012-10-04,The Master,/movie/the-master,10,0,0
j30,2012-05-09,Tiny Furniture,/movie/tiny-furniture,1,1,1
j30,2012-05-09,Damsels in Distress,/movie/damsels-in-distress,8,2,4
j30,2012-04-29,Fright Night,/movie/fright-night,5,0,0
j30,2012-04-29,Warrior,/movie/warrior,6,0,0
j30,2012-04-29,Martha Marcy May Marlene,/movie/martha-marcy-may-marlene,7,0,0
j30,2012-04-29,Into the Abyss,/movie/into-the-abyss,7,0,0
j30,2012-04-29,Captain America: The First Avenger,/movie/captain-america-the-first-avenger,6,0,0
j30,2012-04-29,300,/movie/300,4,2,2
j30,2012-04-29,Tinker Tailor Soldier Spy,/movie/tinker-tailor-soldier-spy,7,0,0
j30,2012-04-29,Wanderlust,/movie/wanderlust,6,0,0
j30,2012-04-29,The Secret World of Arrietty,/movie/the-secret-world-of-arrietty,6,0,0
j30,2012-04-23,Midnight in Paris,/movie/midnight-in-paris,8,0,0
j30,2012-04-23,Melancholia,/movie/melancholia,7,1,2
j30,2012-04-23,A Dangerous Method,/movie/a-dangerous-method,6,0,0
j30,2012-03-25,The Girl with the Dragon Tattoo,/movie/the-girl-with-the-dragon-tattoo-2011,7,0,0
j30,2012-03-20,The Descendants,/movie/the-descendants,8,0,0
j30,2012-02-19,Mysterious Skin,/movie/mysterious-skin,10,0,0
j30,2012-02-19,The Artist,/movie/the-artist,10,0,1
j30,2012-02-19,Donnie Darko: The Director's Cut,/movie/donnie-darko-the-directors-cut,9,1,1
j30,2011-11-09,Evil Dead II,/movie/evil-dead-ii,10,2,2
j30,2011-11-09,Mission: Impossible,/movie/mission-impossible,8,0,0
j30,2011-11-09,Crash,/movie/crash,4,2,4
j30,2011-11-08,Scream 4,/movie/scream-4,4,0,0
j30,2011-11-08,50/50,/movie/5050,10,0,0
j30,2011-11-08,Role Models,/movie/role-models,8,0,0
j30,2011-11-08,Match Point,/movie/match-point,8,0,0
j30,2011-11-08,"Crazy, Stupid, Love",/movie/crazy-stupid-love,6,0,0
j30,2011-11-08,Beats Rhymes & Life: The Travels of a Tribe Called Quest,/movie/beats-rhymes-life-the-travels-of-a-tribe-called-quest,8,0,1
j30,2011-11-01,The Blind Side,/movie/the-blind-side,3,0,0
j30,2011-11-01,The Mist,/movie/the-mist,8,0,0
j30,2011-11-01,Paranormal Activity 2,/movie/paranormal-activity-2,4,0,0
j30,2011-10-10,Public Enemies,/movie/public-enemies,8,1,2
j30,2011-10-09,Tyson,/movie/tyson,8,0,0
j30,2011-10-07,The Hangover,/movie/the-hangover,8,0,1
j30,2011-10-07,Inglourious Basterds,/movie/inglourious-basterds,9,0,0
j30,2011-10-07,Extract,/movie/extract,7,0,0
j30,2011-10-07,(500) Days of Summer,/movie/500-days-of-summer,10,0,0
j30,2011-10-07,Jennifer's Body,/movie/jennifers-body,6,0,0
j30,2011-10-07,Paranormal Activity,/movie/paranormal-activity,6,0,0
j30,2011-10-07,Ponyo,/movie/ponyo,7,0,0
j30,2011-10-07,This Is It,/movie/this-is-it,8,1,1
j30,2011-10-07,Shutter Island,/movie/shutter-island,8,2,2
j30,2011-10-07,The Hurt Locker,/movie/the-hurt-locker,8,0,1
j30,2011-10-07,Whip It,/movie/whip-it,6,0,0
j30,2011-09-27,Zombieland,/movie/zombieland,7,0,1
j30,2011-09-27,Black Dynamite,/movie/black-dynamite,9,0,0
j30,2011-09-27,A Serious Man,/movie/a-serious-man,9,1,1
j30,2011-09-27,Paul,/movie/paul,6,0,0
j30,2011-09-22,Survival of the Dead,/movie/survival-of-the-dead,0,1,1
j30,2011-09-22,Get Him to the Greek,/movie/get-him-to-the-greek,6,0,0
j30,2011-09-22,Splice,/movie/splice,6,0,0
j30,2011-09-22,Predators,/movie/predators,6,0,1
j30,2011-09-22,Please Give,/movie/please-give,7,0,0
j30,2011-09-22,The Girl Who Played with Fire,/movie/the-girl-who-played-with-fire,6,0,0
j30,2011-09-22,Winter's Bone,/movie/winters-bone,7,0,0
j30,2011-09-22,Toy Story 3,/movie/toy-story-3,10,1,2
j30,2011-09-22,Scott Pilgrim vs. the World,/movie/scott-pilgrim-vs-the-world,9,1,3
j30,2011-09-22,The Kids Are All Right,/movie/the-kids-are-all-right,9,0,0
j30,2011-09-22,The Town,/movie/the-town,8,0,0
j30,2011-09-22,Inception,/movie/inception,10,1,3
j30,2011-09-22,Restrepo,/movie/restrepo,8,0,1
j30,2011-09-22,The Other Guys,/movie/the-other-guys,5,0,1
j30,2011-09-22,Cyrus,/movie/cyrus,9,0,1
j30,2011-09-22,Joan Rivers: A Piece of Work,/movie/joan-rivers-a-piece-of-work,7,0,0
j30,2011-09-22,Easy A,/movie/easy-a,6,0,2
j30,2011-09-22,The Social Network,/movie/the-social-network,10,1,2
j30,2011-09-22,Machete,/movie/machete,5,0,0
j30,2011-09-22,Dinner for Schmucks,/movie/dinner-for-schmucks,3,0,0
j30,2011-09-22,Catfish,/movie/catfish,7,0,1
j30,2011-09-22,Piranha 3-D,/movie/piranha-3-d,6,0,0
j30,2011-09-22,Animal Kingdom,/movie/animal-kingdom,7,0,1
j30,2011-09-22,Nowhere Boy,/movie/nowhere-boy,6,0,0
j30,2011-09-22,Never Let Me Go,/movie/never-let-me-go,9,0,0
j30,2011-09-22,Let Me In,/movie/let-me-in,6,0,2
j30,2011-09-22,Unstoppable,/movie/unstoppable,4,3,3
j30,2011-09-22,Get Low,/movie/get-low,6,0,0
j30,2011-09-22,Waiting for 'Superman',/movie/waiting-for-superman,9,0,0
